Sensor ID,Asset ID (FK),Sensor Type,Reading Value,Timestamp,Baseline Value
SNS-1004-C,AST-1004,Current,49.97,2025-08-10 12:41,50.0
SNS-1004-C,AST-1004,Current,52.09,2025-08-11 03:07,50.0
SNS-1004-C,AST-1004,Current,48.09,2025-08-12 03:06,50.0
SNS-1004-C,AST-1004,Current,48.13,2025-08-13 19:38,50.0
SNS-1004-C,AST-1004,Current,52.47,2025-08-14 13:23,50.0
SNS-1004-C,AST-1004,Current,47.58,2025-08-15 17:07,50.0
SNS-1004-C,AST-1004,Current,48.05,2025-08-16 07:57,50.0
SNS-1004-C,AST-1004,Current,53.7,2025-08-17 04:38,50.0
SNS-1004-C,AST-1004,Current,46.67,2025-08-18 15:22,50.0
SNS-1004-C,AST-1004,Current,53.49,2025-08-19 16:27,50.0
SNS-1004-C,AST-1004,Current,54.0,2025-08-20 04:14,50.0
SNS-1004-C,AST-1004,Current,51.31,2025-08-21 02:48,50.0
SNS-1004-C,AST-1004,Current,50.17,2025-08-22 10:14,50.0
SNS-1004-C,AST-1004,Current,50.61,2025-08-23 04:33,50.0
SNS-1004-C,AST-1004,Current,48.02,2025-08-24 14:25,50.0
SNS-1004-C,AST-1004,Current,53.07,2025-08-25 20:30,50.0
SNS-1004-C,AST-1004,Current,52.39,2025-08-26 21:29,50.0
SNS-1004-C,AST-1004,Current,54.97,2025-08-27 18:01,50.0
SNS-1004-C,AST-1004,Current,54.82,2025-08-28 18:41,50.0
SNS-1004-C,AST-1004,Current,54.31,2025-08-29 05:34,50.0
SNS-1004-C,AST-1004,Current,50.48,2025-08-30 17:36,50.0
SNS-1004-C,AST-1004,Current,52.96,2025-08-31 09:58,50.0
SNS-1004-C,AST-1004,Current,53.4,2025-09-01 13:55,50.0
SNS-1004-C,AST-1004,Current,53.87,2025-09-02 05:30,50.0
SNS-1004-C,AST-1004,Current,57.6,2025-09-03 05:54,50.0
SNS-1004-C,AST-1004,Current,54.17,2025-09-04 01:52,50.0
SNS-1004-C,AST-1004,Current,57.69,2025-09-05 14:35,50.0
SNS-1004-C,AST-1004,Current,53.09,2025-09-06 06:30,50.0
SNS-1004-C,AST-1004,Current,57.49,2025-09-07 09:12,50.0
SNS-1004-C,AST-1004,Current,51.84,2025-09-08 02:39,50.0
SNS-1004-C,AST-1004,Current,49.6,2025-09-09 11:18,50.0
SNS-1004-C,AST-1004,Current,52.53,2025-09-10 14:18,50.0
SNS-1004-C,AST-1004,Current,51.02,2025-09-11 14:54,50.0
SNS-1004-C,AST-1004,Current,56.62,2025-09-12 09:36,50.0
SNS-1004-C,AST-1004,Current,49.26,2025-09-13 08:26,50.0
SNS-1004-C,AST-1004,Current,50.35,2025-09-14 04:14,50.0
SNS-1004-C,AST-1004,Current,53.54,2025-09-15 17:27,50.0
SNS-1004-C,AST-1004,Current,52.93,2025-09-16 16:40,50.0
SNS-1004-C,AST-1004,Current,50.66,2025-09-17 21:42,50.0
SNS-1004-C,AST-1004,Current,48.83,2025-09-18 00:53,50.0
SNS-1004-C,AST-1004,Current,47.96,2025-09-19 16:43,50.0
SNS-1004-C,AST-1004,Current,51.81,2025-09-20 06:43,50.0
SNS-1004-C,AST-1004,Current,54.34,2025-09-21 20:09,50.0
SNS-1004-C,AST-1004,Current,51.34,2025-09-22 17:12,50.0
SNS-1004-C,AST-1004,Current,46.39,2025-09-23 06:28,50.0
SNS-1004-C,AST-1004,Current,45.48,2025-09-24 09:55,50.0
SNS-1004-C,AST-1004,Current,54.66,2025-09-25 14:36,50.0
SNS-1004-C,AST-1004,Current,49.79,2025-09-26 03:28,50.0
SNS-1004-C,AST-1004,Current,47.4,2025-09-27 04:26,50.0
SNS-1004-C,AST-1004,Current,48.83,2025-09-28 14:41,50.0
SNS-1004-C,AST-1004,Current,50.89,2025-09-29 02:06,50.0
SNS-1004-C,AST-1004,Current,51.56,2025-09-30 09:47,50.0
SNS-1004-C,AST-1004,Current,49.82,2025-10-01 22:08,50.0
SNS-1004-C,AST-1004,Current,51.25,2025-10-02 21:17,50.0
SNS-1004-C,AST-1004,Current,51.06,2025-10-03 07:14,50.0
SNS-1004-C,AST-1004,Current,50.34,2025-10-04 22:32,50.0
SNS-1004-C,AST-1004,Current,49.29,2025-10-05 00:49,50.0
SNS-1004-C,AST-1004,Current,48.33,2025-10-06 22:17,50.0
SNS-1004-C,AST-1004,Current,51.87,2025-10-07 02:35,50.0
SNS-1004-C,AST-1004,Current,51.9,2025-10-08 21:06,50.0
SNS-1004-C,AST-1004,Current,50.89,2025-10-09 02:33,50.0
SNS-1004-C,AST-1004,Current,51.92,2025-10-10 18:16,50.0
SNS-1004-C,AST-1004,Current,54.87,2025-10-11 00:23,50.0
SNS-1004-C,AST-1004,Current,55.82,2025-10-12 17:43,50.0
SNS-1004-C,AST-1004,Current,48.89,2025-10-13 15:32,50.0
SNS-1004-C,AST-1004,Current,52.02,2025-10-14 10:11,50.0
SNS-1004-C,AST-1004,Current,51.27,2025-10-15 04:32,50.0
SNS-1004-C,AST-1004,Current,50.94,2025-10-16 12:21,50.0
SNS-1004-C,AST-1004,Current,52.99,2025-10-17 08:28,50.0
SNS-1004-C,AST-1004,Current,55.28,2025-10-18 05:07,50.0
SNS-1004-C,AST-1004,Current,51.99,2025-10-19 18:01,50.0
SNS-1004-C,AST-1004,Current,52.42,2025-10-20 00:46,50.0
SNS-1004-C,AST-1004,Current,54.61,2025-10-21 16:00,50.0
SNS-1004-C,AST-1004,Current,49.6,2025-10-22 11:16,50.0
SNS-1004-C,AST-1004,Current,49.33,2025-10-23 13:33,50.0
SNS-1004-C,AST-1004,Current,50.43,2025-10-24 17:19,50.0
SNS-1004-C,AST-1004,Current,48.1,2025-10-25 08:58,50.0
SNS-1004-C,AST-1004,Current,52.93,2025-10-26 01:31,50.0
SNS-1004-C,AST-1004,Current,51.85,2025-10-27 00:09,50.0
SNS-1004-C,AST-1004,Current,51.81,2025-10-28 16:46,50.0
SNS-1004-C,AST-1004,Current,49.38,2025-10-29 08:02,50.0
SNS-1004-C,AST-1004,Current,55.1,2025-10-30 18:12,50.0
SNS-1004-C,AST-1004,Current,48.73,2025-10-31 11:42,50.0
SNS-1004-C,AST-1004,Current,54.71,2025-11-01 03:05,50.0
SNS-1004-C,AST-1004,Current,49.66,2025-11-02 08:53,50.0
SNS-1004-C,AST-1004,Current,46.36,2025-11-03 03:35,50.0
SNS-1004-C,AST-1004,Current,52.94,2025-11-04 18:11,50.0
SNS-1004-C,AST-1004,Current,50.18,2025-11-05 09:56,50.0
SNS-1004-C,AST-1004,Current,50.84,2025-11-06 18:19,50.0
SNS-1004-C,AST-1004,Current,50.46,2025-11-07 13:20,50.0
SNS-1004-C,AST-1004,Current,49.96,2025-11-08 22:20,50.0
SNS-1004-C,AST-1004,Current,54.02,2025-11-09 21:11,50.0
SNS-1004-C,AST-1004,Current,54.76,2025-11-10 07:21,50.0
SNS-1004-C,AST-1004,Current,54.3,2025-11-11 01:23,50.0
SNS-1004-C,AST-1004,Current,51.2,2025-11-12 15:44,50.0
SNS-1004-C,AST-1004,Current,52.63,2025-11-13 17:55,50.0
SNS-1004-C,AST-1004,Current,53.12,2025-11-14 11:58,50.0
SNS-1004-C,AST-1004,Current,53.4,2025-11-15 20:41,50.0
SNS-1004-C,AST-1004,Current,52.42,2025-11-16 00:15,50.0
SNS-1004-C,AST-1004,Current,52.13,2025-11-17 10:55,50.0
SNS-1004-C,AST-1004,Current,53.03,2025-11-18 04:08,50.0
SNS-1004-C,AST-1004,Current,53.0,2025-11-19 14:54,50.0
SNS-1004-C,AST-1004,Current,50.66,2025-11-20 19:19,50.0
SNS-1004-C,AST-1004,Current,53.72,2025-11-21 08:18,50.0
SNS-1004-C,AST-1004,Current,54.61,2025-11-22 13:58,50.0
SNS-1004-C,AST-1004,Current,55.64,2025-11-23 03:30,50.0
SNS-1004-C,AST-1004,Current,56.95,2025-11-24 20:20,50.0
SNS-1004-C,AST-1004,Current,56.93,2025-11-25 15:46,50.0
SNS-1004-C,AST-1004,Current,55.91,2025-11-26 21:04,50.0
SNS-1004-C,AST-1004,Current,53.52,2025-11-27 01:13,50.0
SNS-1004-C,AST-1004,Current,51.31,2025-11-28 02:24,50.0
SNS-1004-C,AST-1004,Current,53.96,2025-11-29 15:23,50.0
SNS-1004-C,AST-1004,Current,50.04,2025-11-30 04:35,50.0
SNS-1004-C,AST-1004,Current,50.13,2025-12-01 19:03,50.0
SNS-1004-C,AST-1004,Current,51.91,2025-12-02 13:00,50.0
SNS-1004-C,AST-1004,Current,51.87,2025-12-03 21:39,50.0
SNS-1004-C,AST-1004,Current,51.21,2025-12-04 01:42,50.0
SNS-1004-C,AST-1004,Current,48.74,2025-12-05 18:44,50.0
SNS-1004-C,AST-1004,Current,51.74,2025-12-06 05:57,50.0
SNS-1004-C,AST-1004,Current,50.51,2025-12-07 03:11,50.0
SNS-1004-C,AST-1004,Current,53.12,2025-12-08 02:50,50.0
SNS-1004-C,AST-1004,Current,47.41,2025-12-09 18:05,50.0
SNS-1004-C,AST-1004,Current,52.59,2025-12-10 16:42,50.0
SNS-1004-C,AST-1004,Current,49.33,2025-12-11 19:53,50.0
SNS-1004-C,AST-1004,Current,52.62,2025-12-12 00:50,50.0
SNS-1004-C,AST-1004,Current,47.5,2025-12-13 09:22,50.0
SNS-1004-C,AST-1004,Current,48.55,2025-12-14 01:57,50.0
SNS-1004-C,AST-1004,Current,52.11,2025-12-15 01:05,50.0
SNS-1004-C,AST-1004,Current,53.27,2025-12-16 11:58,50.0
SNS-1004-C,AST-1004,Current,53.74,2025-12-17 04:55,50.0
SNS-1004-C,AST-1004,Current,44.65,2025-12-18 06:55,50.0
SNS-1004-C,AST-1004,Current,50.45,2025-12-19 17:09,50.0
SNS-1004-C,AST-1004,Current,57.0,2025-12-20 22:33,50.0
SNS-1004-C,AST-1004,Current,53.25,2025-12-21 22:40,50.0
SNS-1004-C,AST-1004,Current,52.21,2025-12-22 15:30,50.0
SNS-1004-C,AST-1004,Current,51.62,2025-12-23 18:09,50.0
SNS-1004-C,AST-1004,Current,50.52,2025-12-24 17:58,50.0
SNS-1004-C,AST-1004,Current,52.78,2025-12-25 04:06,50.0
SNS-1004-C,AST-1004,Current,49.88,2025-12-26 02:08,50.0
SNS-1004-C,AST-1004,Current,52.19,2025-12-27 09:32,50.0
SNS-1004-C,AST-1004,Current,47.24,2025-12-28 06:07,50.0
SNS-1004-C,AST-1004,Current,55.21,2025-12-29 19:57,50.0
SNS-1004-C,AST-1004,Current,46.93,2025-12-30 00:46,50.0
SNS-1004-C,AST-1004,Current,49.72,2025-12-31 21:38,50.0
SNS-1004-C,AST-1004,Current,48.25,2026-01-01 00:11,50.0
SNS-1004-C,AST-1004,Current,50.58,2026-01-02 07:22,50.0
SNS-1004-C,AST-1004,Current,45.99,2026-01-03 00:56,50.0
SNS-1004-C,AST-1004,Current,49.91,2026-01-04 11:54,50.0
SNS-1004-C,AST-1004,Current,49.15,2026-01-05 10:01,50.0
SNS-1004-C,AST-1004,Current,52.57,2026-01-06 10:53,50.0
SNS-1004-C,AST-1004,Current,54.05,2026-01-07 11:41,50.0
SNS-1004-C,AST-1004,Current,47.49,2026-01-08 02:25,50.0
SNS-1004-C,AST-1004,Current,51.13,2026-01-09 02:37,50.0
SNS-1004-C,AST-1004,Current,50.12,2026-01-10 20:40,50.0
SNS-1004-C,AST-1004,Current,52.74,2026-01-11 09:39,50.0
SNS-1004-C,AST-1004,Current,55.64,2026-01-12 18:18,50.0
SNS-1004-C,AST-1004,Current,53.84,2026-01-13 22:23,50.0
SNS-1004-C,AST-1004,Current,49.16,2026-01-14 21:01,50.0
SNS-1004-C,AST-1004,Current,52.72,2026-01-15 11:23,50.0
SNS-1004-C,AST-1004,Current,47.86,2026-01-16 08:30,50.0
SNS-1004-C,AST-1004,Current,52.01,2026-01-17 13:32,50.0
SNS-1004-C,AST-1004,Current,52.77,2026-01-18 04:43,50.0
SNS-1004-C,AST-1004,Current,48.82,2026-01-19 11:19,50.0
SNS-1004-C,AST-1004,Current,45.3,2026-01-20 08:36,50.0
SNS-1004-C,AST-1004,Current,50.96,2026-01-21 14:33,50.0
SNS-1004-C,AST-1004,Current,50.34,2026-01-22 01:52,50.0
SNS-1004-C,AST-1004,Current,57.7,2026-01-23 19:00,50.0
SNS-1004-C,AST-1004,Current,49.14,2026-01-24 14:09,50.0
SNS-1004-C,AST-1004,Current,54.7,2026-01-25 06:33,50.0
SNS-1004-C,AST-1004,Current,49.79,2026-01-26 14:17,50.0
SNS-1004-C,AST-1004,Current,51.1,2026-01-27 11:10,50.0
SNS-1004-C,AST-1004,Current,50.86,2026-01-28 04:01,50.0
SNS-1004-C,AST-1004,Current,48.17,2026-01-29 13:08,50.0
SNS-1004-C,AST-1004,Current,51.92,2026-01-30 20:47,50.0
SNS-1004-C,AST-1004,Current,50.86,2026-01-31 03:26,50.0
SNS-1004-C,AST-1004,Current,53.13,2026-02-01 11:38,50.0
SNS-1004-C,AST-1004,Current,51.41,2026-02-02 10:13,50.0
SNS-1004-C,AST-1004,Current,50.47,2026-02-03 05:30,50.0
SNS-1004-C,AST-1004,Current,51.29,2026-02-04 04:16,50.0
SNS-1004-C,AST-1004,Current,52.56,2026-02-05 00:52,50.0
SNS-1004-C,AST-1004,Current,49.87,2026-02-06 00:10,50.0
SNS-1004-C,AST-1004,Current,51.63,2026-02-07 15:29,50.0
SNS-1004-C,AST-1004,Current,51.7,2026-02-08 01:47,50.0
SNS-1004-C,AST-1004,Current,49.47,2026-02-09 16:40,50.0
SNS-1004-C,AST-1004,Current,47.53,2026-02-10 16:37,50.0
SNS-1004-C,AST-1004,Current,48.59,2026-02-11 03:25,50.0
SNS-1004-C,AST-1004,Current,52.28,2026-02-12 15:41,50.0
SNS-1004-C,AST-1004,Current,53.04,2026-02-13 21:20,50.0
SNS-1004-C,AST-1004,Current,47.17,2026-02-14 17:53,50.0
SNS-1004-C,AST-1004,Current,45.35,2026-02-15 07:38,50.0
SNS-1004-C,AST-1004,Current,48.1,2026-02-16 02:33,50.0
SNS-1004-C,AST-1004,Current,53.1,2026-02-17 11:01,50.0
SNS-1004-C,AST-1004,Current,50.23,2026-02-18 13:07,50.0
SNS-1004-C,AST-1004,Current,51.33,2026-02-19 19:06,50.0
SNS-1004-C,AST-1004,Current,48.89,2026-02-20 19:42,50.0
SNS-1004-C,AST-1004,Current,50.4,2026-02-21 13:37,50.0
SNS-1004-C,AST-1004,Current,53.03,2026-02-22 17:05,50.0
SNS-1004-C,AST-1004,Current,53.06,2026-02-23 11:09,50.0
SNS-1004-C,AST-1004,Current,50.18,2026-02-24 19:55,50.0
SNS-1004-C,AST-1004,Current,51.11,2026-02-25 06:29,50.0
SNS-1004-C,AST-1004,Current,51.64,2026-02-26 17:13,50.0
SNS-1004-C,AST-1004,Current,50.03,2026-02-27 15:33,50.0
SNS-1004-C,AST-1004,Current,47.43,2026-02-28 01:56,50.0
SNS-1004-C,AST-1004,Current,49.44,2026-03-01 01:34,50.0
SNS-1004-C,AST-1004,Current,50.39,2026-03-02 12:35,50.0
SNS-1004-C,AST-1004,Current,51.33,2026-03-03 08:43,50.0
SNS-1004-C,AST-1004,Current,47.75,2026-03-04 07:11,50.0
SNS-1004-C,AST-1004,Current,48.68,2026-03-05 22:19,50.0
SNS-1004-C,AST-1004,Current,51.93,2026-03-06 22:21,50.0
SNS-1004-C,AST-1004,Current,52.78,2026-03-07 05:24,50.0
SNS-1004-C,AST-1004,Current,48.94,2026-03-08 00:22,50.0
SNS-1004-C,AST-1004,Current,46.95,2026-03-09 06:35,50.0
SNS-1004-C,AST-1004,Current,48.17,2026-03-10 04:15,50.0
SNS-1004-C,AST-1004,Current,53.85,2026-03-11 14:57,50.0
SNS-1004-C,AST-1004,Current,52.65,2026-03-12 11:43,50.0
SNS-1004-C,AST-1004,Current,48.92,2026-03-13 11:04,50.0
SNS-1004-C,AST-1004,Current,52.84,2026-03-14 00:42,50.0
SNS-1004-C,AST-1004,Current,42.45,2026-03-15 08:10,50.0
SNS-1004-C,AST-1004,Current,47.76,2026-03-16 04:36,50.0
SNS-1004-C,AST-1004,Current,52.23,2026-03-17 09:39,50.0
SNS-1004-C,AST-1004,Current,46.75,2026-03-18 18:43,50.0
SNS-1004-C,AST-1004,Current,52.55,2026-03-19 12:04,50.0
SNS-1004-C,AST-1004,Current,50.21,2026-03-20 08:31,50.0
SNS-1004-C,AST-1004,Current,53.22,2026-03-21 15:06,50.0
SNS-1004-C,AST-1004,Current,53.26,2026-03-22 14:24,50.0
SNS-1004-C,AST-1004,Current,48.69,2026-03-23 12:29,50.0
SNS-1004-C,AST-1004,Current,50.74,2026-03-24 09:02,50.0
SNS-1004-C,AST-1004,Current,52.55,2026-03-25 00:41,50.0
SNS-1004-C,AST-1004,Current,50.44,2026-03-26 03:22,50.0
SNS-1004-C,AST-1004,Current,50.53,2026-03-27 22:25,50.0
SNS-1004-C,AST-1004,Current,50.07,2026-03-28 04:06,50.0
SNS-1004-C,AST-1004,Current,47.56,2026-03-29 15:19,50.0
SNS-1004-C,AST-1004,Current,53.47,2026-03-30 06:46,50.0
SNS-1004-C,AST-1004,Current,50.75,2026-03-31 18:36,50.0
SNS-1004-C,AST-1004,Current,45.02,2026-04-01 04:15,50.0
SNS-1004-C,AST-1004,Current,53.32,2026-04-02 15:52,50.0
SNS-1004-C,AST-1004,Current,55.36,2026-04-03 09:35,50.0
SNS-1004-C,AST-1004,Current,49.06,2026-04-04 01:33,50.0
SNS-1004-C,AST-1004,Current,49.96,2026-04-05 03:19,50.0
SNS-1004-C,AST-1004,Current,52.32,2026-04-06 12:46,50.0
SNS-1004-C,AST-1004,Current,48.48,2026-04-07 15:17,50.0
SNS-1004-C,AST-1004,Current,51.19,2026-04-08 01:02,50.0
SNS-1004-C,AST-1004,Current,51.65,2026-04-09 21:45,50.0
SNS-1004-C,AST-1004,Current,50.23,2026-04-10 15:42,50.0
SNS-1004-C,AST-1004,Current,52.94,2026-04-11 21:21,50.0
SNS-1004-C,AST-1004,Current,51.03,2026-04-12 07:48,50.0
SNS-1004-C,AST-1004,Current,47.67,2026-04-13 18:04,50.0
SNS-1004-C,AST-1004,Current,53.05,2026-04-14 15:54,50.0
SNS-1004-C,AST-1004,Current,52.65,2026-04-15 22:26,50.0
SNS-1004-C,AST-1004,Current,45.51,2026-04-16 01:21,50.0
SNS-1004-C,AST-1004,Current,50.3,2026-04-17 08:54,50.0
SNS-1004-C,AST-1004,Current,51.53,2026-04-18 19:30,50.0
SNS-1004-C,AST-1004,Current,49.23,2026-04-19 10:25,50.0
SNS-1004-C,AST-1004,Current,47.58,2026-04-20 07:36,50.0
SNS-1004-C,AST-1004,Current,47.27,2026-04-21 16:58,50.0
SNS-1004-C,AST-1004,Current,48.09,2026-04-22 09:42,50.0
SNS-1004-C,AST-1004,Current,44.21,2026-04-23 04:22,50.0
SNS-1004-C,AST-1004,Current,50.9,2026-04-24 20:08,50.0
SNS-1004-C,AST-1004,Current,52.66,2026-04-25 09:30,50.0
SNS-1004-C,AST-1004,Current,47.0,2026-04-26 01:50,50.0
SNS-1004-C,AST-1004,Current,49.91,2026-04-27 02:12,50.0
SNS-1004-C,AST-1004,Current,47.34,2026-04-28 15:29,50.0
SNS-1004-C,AST-1004,Current,46.28,2026-04-29 02:47,50.0
SNS-1004-C,AST-1004,Current,47.0,2026-04-30 21:42,50.0
SNS-1004-C,AST-1004,Current,46.01,2026-05-01 17:18,50.0
SNS-1004-C,AST-1004,Current,51.72,2026-05-02 12:44,50.0
SNS-1004-C,AST-1004,Current,51.53,2026-05-03 07:47,50.0
SNS-1004-C,AST-1004,Current,48.39,2026-05-04 04:05,50.0
SNS-1004-C,AST-1004,Current,51.5,2026-05-05 20:02,50.0
SNS-1004-C,AST-1004,Current,49.88,2026-05-06 19:51,50.0
SNS-1004-C,AST-1004,Current,53.09,2026-05-07 19:10,50.0
SNS-1004-C,AST-1004,Current,47.21,2026-05-08 03:10,50.0
SNS-1004-C,AST-1004,Current,47.84,2026-05-09 16:51,50.0
SNS-1004-C,AST-1004,Current,49.12,2026-05-10 00:16,50.0
SNS-1004-C,AST-1004,Current,47.26,2026-05-11 02:33,50.0
SNS-1004-C,AST-1004,Current,48.61,2026-05-12 16:49,50.0
SNS-1004-C,AST-1004,Current,49.54,2026-05-13 22:53,50.0
SNS-1004-C,AST-1004,Current,30.63,2026-05-14 22:06,50.0
SNS-1004-C,AST-1004,Current,54.57,2026-05-15 03:46,50.0
SNS-1004-C,AST-1004,Current,53.45,2026-05-16 14:54,50.0
SNS-1004-C,AST-1004,Current,47.71,2026-05-17 22:51,50.0
SNS-1004-C,AST-1004,Current,49.39,2026-05-18 01:26,50.0
SNS-1004-C,AST-1004,Current,47.62,2026-05-19 00:44,50.0
SNS-1004-C,AST-1004,Current,46.65,2026-05-20 12:51,50.0
SNS-1004-C,AST-1004,Current,48.11,2026-05-21 09:38,50.0
SNS-1004-C,AST-1004,Current,50.91,2026-05-22 20:46,50.0
SNS-1004-C,AST-1004,Current,54.5,2026-05-23 16:31,50.0
SNS-1004-C,AST-1004,Current,50.33,2026-05-24 16:16,50.0
SNS-1004-C,AST-1004,Current,47.65,2026-05-25 01:28,50.0
SNS-1004-C,AST-1004,Current,37.56,2026-05-26 18:50,50.0
SNS-1004-C,AST-1004,Current,49.11,2026-05-27 20:55,50.0
SNS-1004-C,AST-1004,Current,46.86,2026-05-28 12:48,50.0
SNS-1004-C,AST-1004,Current,50.93,2026-05-29 01:35,50.0
SNS-1004-C,AST-1004,Current,51.69,2026-05-30 04:52,50.0
SNS-1004-C,AST-1004,Current,49.96,2026-05-31 15:17,50.0
SNS-1004-C,AST-1004,Current,54.98,2026-06-01 22:07,50.0
SNS-1004-C,AST-1004,Current,52.93,2026-06-02 09:37,50.0
SNS-1004-C,AST-1004,Current,47.93,2026-06-03 09:20,50.0
SNS-1004-C,AST-1004,Current,49.58,2026-06-04 04:05,50.0
SNS-1004-C,AST-1004,Current,49.47,2026-06-05 09:36,50.0
SNS-1004-C,AST-1004,Current,49.45,2026-06-06 00:54,50.0
SNS-1004-C,AST-1004,Current,53.59,2026-06-07 18:09,50.0
SNS-1004-C,AST-1004,Current,47.15,2026-06-08 11:35,50.0
SNS-1004-C,AST-1004,Current,47.83,2026-06-09 21:51,50.0
SNS-1004-C,AST-1004,Current,50.49,2026-06-10 13:06,50.0
SNS-1004-C,AST-1004,Current,48.56,2026-06-11 16:27,50.0
SNS-1004-C,AST-1004,Current,48.24,2026-06-12 10:09,50.0
SNS-1004-C,AST-1004,Current,48.49,2026-06-13 15:13,50.0
SNS-1004-C,AST-1004,Current,51.48,2026-06-14 12:03,50.0
SNS-1004-C,AST-1004,Current,53.94,2026-06-15 11:54,50.0
SNS-1004-C,AST-1004,Current,51.52,2026-06-16 22:09,50.0
SNS-1004-C,AST-1004,Current,52.64,2026-06-17 02:16,50.0
SNS-1004-C,AST-1004,Current,53.54,2026-06-18 21:25,50.0
SNS-1004-C,AST-1004,Current,49.62,2026-06-19 06:35,50.0
SNS-1004-C,AST-1004,Current,51.6,2026-06-20 08:53,50.0
SNS-1004-C,AST-1004,Current,52.32,2026-06-21 06:01,50.0
SNS-1004-C,AST-1004,Current,47.66,2026-06-22 01:53,50.0
SNS-1004-C,AST-1004,Current,48.04,2026-06-23 18:32,50.0
SNS-1004-C,AST-1004,Current,52.36,2026-06-24 17:24,50.0
SNS-1004-C,AST-1004,Current,51.27,2026-06-25 19:25,50.0
SNS-1004-C,AST-1004,Current,49.3,2026-06-26 03:43,50.0
SNS-1004-C,AST-1004,Current,45.72,2026-06-27 12:14,50.0
SNS-1004-C,AST-1004,Current,54.09,2026-06-28 06:22,50.0
SNS-1004-C,AST-1004,Current,47.17,2026-06-29 08:16,50.0
SNS-1004-C,AST-1004,Current,50.46,2026-06-30 01:37,50.0
SNS-1004-C,AST-1004,Current,51.36,2026-07-01 09:48,50.0
SNS-1004-C,AST-1004,Current,49.63,2026-07-02 03:18,50.0
SNS-1004-C,AST-1004,Current,47.82,2026-07-03 09:41,50.0
SNS-1004-C,AST-1004,Current,46.38,2026-07-04 00:28,50.0
SNS-1004-C,AST-1004,Current,48.81,2026-07-05 11:13,50.0
SNS-1004-C,AST-1004,Current,50.35,2026-07-06 03:01,50.0
SNS-1004-C,AST-1004,Current,51.31,2026-07-07 08:00,50.0
SNS-1004-C,AST-1004,Current,50.51,2026-07-08 04:38,50.0
SNS-1004-C,AST-1004,Current,46.67,2026-07-09 17:34,50.0
SNS-1004-C,AST-1004,Current,52.02,2026-07-10 05:38,50.0
SNS-1004-C,AST-1004,Current,49.75,2026-07-11 18:18,50.0
SNS-1004-C,AST-1004,Current,49.02,2026-07-12 15:20,50.0
SNS-1004-C,AST-1004,Current,50.75,2026-07-13 11:26,50.0
SNS-1004-C,AST-1004,Current,53.36,2026-07-14 06:02,50.0
SNS-1004-C,AST-1004,Current,50.77,2026-07-15 04:39,50.0
SNS-1004-C,AST-1004,Current,50.79,2026-07-16 09:05,50.0
SNS-1004-C,AST-1004,Current,49.84,2026-07-17 15:28,50.0
SNS-1004-C,AST-1004,Current,50.96,2026-07-18 02:18,50.0
SNS-1004-C,AST-1004,Current,70.7,2026-07-19 05:23,50.0
SNS-1004-C,AST-1004,Current,49.49,2026-07-20 18:15,50.0
SNS-1004-C,AST-1004,Current,55.04,2026-07-21 12:33,50.0
SNS-1004-C,AST-1004,Current,53.32,2026-07-22 01:37,50.0
SNS-1004-C,AST-1004,Current,52.93,2026-07-23 03:16,50.0
SNS-1004-C,AST-1004,Current,50.46,2026-07-24 02:28,50.0
SNS-1004-C,AST-1004,Current,57.7,2026-07-25 01:36,50.0
SNS-1004-H,AST-1004,Humidity,45.88,2024-07-25 10:06,45.0
SNS-1004-H,AST-1004,Humidity,44.59,2024-07-26 06:48,45.0
SNS-1004-H,AST-1004,Humidity,44.21,2024-07-27 10:17,45.0
SNS-1004-H,AST-1004,Humidity,47.3,2024-07-28 21:38,45.0
SNS-1004-H,AST-1004,Humidity,45.77,2024-07-29 11:22,45.0
SNS-1004-H,AST-1004,Humidity,48.17,2024-07-30 04:13,45.0
SNS-1004-H,AST-1004,Humidity,42.28,2024-07-31 08:42,45.0
SNS-1004-H,AST-1004,Humidity,46.91,2024-08-01 08:49,45.0
SNS-1004-H,AST-1004,Humidity,47.63,2024-08-02 15:01,45.0
SNS-1004-H,AST-1004,Humidity,47.81,2024-08-03 17:07,45.0
SNS-1004-H,AST-1004,Humidity,44.73,2024-08-04 10:34,45.0
SNS-1004-H,AST-1004,Humidity,47.31,2024-08-05 21:05,45.0
SNS-1004-H,AST-1004,Humidity,43.46,2024-08-06 20:39,45.0
SNS-1004-H,AST-1004,Humidity,45.66,2024-08-07 09:28,45.0
SNS-1004-H,AST-1004,Humidity,45.51,2024-08-08 17:35,45.0
SNS-1004-H,AST-1004,Humidity,46.33,2024-08-09 05:28,45.0
SNS-1004-H,AST-1004,Humidity,44.31,2024-08-10 07:06,45.0
SNS-1004-H,AST-1004,Humidity,45.88,2024-08-11 19:05,45.0
SNS-1004-H,AST-1004,Humidity,44.76,2024-08-12 05:36,45.0
SNS-1004-H,AST-1004,Humidity,44.67,2024-08-13 13:20,45.0
SNS-1004-H,AST-1004,Humidity,43.34,2024-08-14 04:16,45.0
SNS-1004-H,AST-1004,Humidity,45.79,2024-08-15 04:40,45.0
SNS-1004-H,AST-1004,Humidity,43.07,2024-08-16 17:06,45.0
SNS-1004-H,AST-1004,Humidity,44.39,2024-08-17 14:29,45.0
SNS-1004-H,AST-1004,Humidity,44.05,2024-08-18 06:50,45.0
